permutation,PD_code,Jones_polynomial,Jones_polynomial_span,Alexander_polynomial,Alexander_polynomial_span,Signature,Determinant,coefficients,min_degree,max_degree
"[0.369305, 0.337718, -1.10707, -1.26646, -0.759626, -0.597582, -1.45728, 0.720993, 1.11281, -0.25611, 1.24945, 0.324357, 0.392482, -0.0283618, -0.277377, 0.64638, 1.22068, -0.478686, 0.00322778, 0.622797, -1.19193, 0.755258, -1.00111, -1.02592, -1.50924, -0.36064, 0.794383, 0.565343, 0.759315]","[[25, 2, 26, 3], [61, 5, 62, 4], [68, 1, 69, 2], [82, 3, 83, 4], [5, 28, 6, 29], [7, 36, 8, 37], [8, 47, 9, 48], [6, 71, 7, 72], [20, 11, 21, 12], [34, 9, 35, 10], [57, 10, 58, 11], [64, 13, 65, 14], [77, 12, 78, 13], [16, 31, 17, 32], [15, 54, 16, 55], [14, 63, 15, 64], [17, 74, 18, 75], [33, 18, 34, 19], [56, 19, 57, 20], [65, 22, 66, 23], [78, 21, 79, 22], [42, 23, 43, 24], [81, 25, 82, 24], [83, 26, 84, 27], [29, 38, 30, 39], [30, 49, 31, 50], [27, 60, 28, 61], [75, 33, 76, 32], [35, 47, 36, 46], [39, 53, 40, 52], [37, 73, 38, 72], [51, 41, 52, 40], [62, 41, 63, 42], [66, 44, 67, 43], [79, 45, 80, 44], [50, 54, 51, 53], [45, 58, 46, 59], [48, 74, 49, 73], [76, 56, 77, 55], [59, 71, 60, 70], [80, 68, 81, 67], [84, 69, 1, 70]]","[[-20, -1], [-18, 5], [-17, -13], [-16, 17], [-15, -10], [-14, -6], [-13, 26], [-12, -44], [-11, 54], [-10, -55], [-9, 46], [-8, -28], [-7, 9], [-6, 4], [-5, -6], [-4, 3]]",16,"[[-8, -1], [-7, 4], [-6, -7], [-5, 5], [-4, 6], [-3, -7], [-2, -18], [-1, 51], [0, -65], [1, 51], [2, -18], [3, -7], [4, 6], [5, 5], [6, -7], [7, 4], [8, -1]]",16,-6,211,"[-1, 5, -13, 17, -10, -6, 26, -44, 54, -55, 46, -28, 9, 4, -6, 3]",-20,-4
"[-1.20266, 0.0814008, 0.614088, -0.970597, 0.361107, 1.1622, -1.46491, 0.457151, 0.458635, 0.763885, -0.371448, 0.762147, -1.63438, -0.119628, -1.19966, -0.841005, -0.314738, -1.58434, -1.24599, -0.470748, 0.19147, 0.333709, 0.768807, 0.234209, 0.0225492, 0.759851, -1.39908, -0.255722, -0.906826]","[[71, 3, 72, 2], [82, 1, 83, 2], [96, 3, 97, 4], [5, 20, 6, 21], [6, 66, 7, 65], [4, 101, 5, 102], [52, 8, 53, 7], [67, 9, 68, 8], [9, 19, 10, 18], [10, 100, 11, 99], [46, 13, 47, 14], [69, 12, 70, 13], [83, 15, 84, 14], [98, 12, 99, 11], [16, 45, 17, 46], [15, 85, 16, 84], [68, 18, 69, 17], [23, 36, 24, 37], [19, 51, 20, 50], [21, 54, 22, 55], [22, 104, 23, 103], [35, 24, 36, 25], [27, 43, 28, 42], [26, 62, 27, 61], [29, 81, 30, 80], [25, 88, 26, 89], [28, 107, 29, 108], [39, 33, 40, 32], [58, 34, 59, 33], [75, 35, 76, 34], [93, 30, 94, 31], [110, 31, 111, 32], [37, 57, 38, 56], [73, 38, 74, 39], [41, 78, 42, 79], [44, 86, 45, 85], [40, 91, 41, 92], [43, 106, 44, 107], [70, 48, 71, 47], [97, 48, 98, 49], [49, 100, 50, 101], [66, 51, 67, 52], [53, 64, 54, 65], [55, 103, 56, 102], [74, 57, 75, 58], [60, 77, 61, 78], [63, 87, 64, 86], [59, 90, 60, 91], [62, 105, 63, 106], [95, 72, 96, 73], [76, 89, 77, 90], [79, 108, 80, 109], [112, 81, 1, 82], [87, 105, 88, 104], [92, 109, 93, 110], [111, 94, 112, 95]]","[[-18, 1], [-17, -6], [-16, 10], [-15, 15], [-14, -109], [-13, 263], [-12, -363], [-11, 238], [-10, 196], [-9, -834], [-8, 1437], [-7, -1768], [-6, 1704], [-5, -1260], [-4, 561], [-3, 176], [-2, -707], [-1, 875], [0, -706], [1, 391], [2, -130], [3, 7], [4, 16], [5, -7], [6, 1]]",24,"[[-7, 12], [-6, -81], [-5, 228], [-4, -316], [-3, 78], [-2, 563], [-1, -1273], [0, 1579], [1, -1273], [2, 563], [3, 78], [4, -316], [5, 228], [6, -81], [7, 12]]",14,-4,3821,"[1, -6, 10, 15, -109, 263, -363, 238, 196, -834, 1437, -1768, 1704, -1260, 561, 176, -707, 875, -706, 391, -130, 7, 16, -7, 1]",-18,6
"[1.62194, -0.556905, -1.44634, 1.77954, -0.138826, -0.0371643, 0.67139, -1.30277, 0.300365, -1.2987, -0.360203, 0.649719, 1.41584, 0.345376, -0.908536, -0.510747, 0.126829, -0.677954, -0.0137859, 0.174493, 2.34795, 0.75922, -0.251243]","[[56, 1, 57, 2], [2, 55, 3, 56], [4, 61, 5, 62], [3, 72, 4, 73], [6, 26, 7, 25], [5, 53, 6, 52], [28, 8, 29, 7], [69, 8, 70, 9], [80, 9, 1, 10], [10, 33, 11, 34], [13, 51, 14, 50], [12, 63, 13, 64], [11, 74, 12, 75], [22, 15, 23, 16], [67, 14, 68, 15], [79, 16, 80, 17], [17, 34, 18, 35], [20, 38, 21, 37], [18, 46, 19, 45], [19, 76, 20, 77], [29, 24, 30, 25], [42, 22, 43, 21], [68, 24, 69, 23], [26, 60, 27, 59], [58, 28, 59, 27], [30, 51, 31, 52], [31, 63, 32, 62], [32, 74, 33, 73], [43, 36, 44, 37], [78, 36, 79, 35], [38, 47, 39, 48], [39, 64, 40, 65], [49, 40, 50, 41], [66, 41, 67, 42], [77, 44, 78, 45], [48, 65, 49, 66], [46, 75, 47, 76], [53, 61, 54, 60], [54, 72, 55, 71], [70, 58, 71, 57]]","[[-16, -1], [-15, 6], [-14, -19], [-13, 38], [-12, -51], [-11, 41], [-10, -1], [-9, -61], [-8, 125], [-7, -171], [-6, 186], [-5, -166], [-4, 118], [-3, -57], [-2, 6], [-1, 21], [0, -22], [1, 13], [2, -4]]",18,"[[-5, 1], [-4, 7], [-3, -44], [-2, 98], [-1, -125], [0, 127], [1, -125], [2, 98], [3, -44], [4, 7], [5, 1]]",10,-4,673,"[-1, 6, -19, 38, -51, 41, -1, -61, 125, -171, 186, -166, 118, -57, 6, 21, -22, 13, -4]",-16,2
"[-1.96713, -0.485561, 0.281459, 1.23348, -1.91035, 0.0657539, -0.519265, 0.887805, 0.938158, -0.386638, 1.7544, -0.47191, -0.565178, -0.0149841, 0.298116, -1.15213, -1.55971, 2.40268, 0.0757025, 0.116396, 0.599993, -0.382029, 1.11288]","[[14, 2, 15, 1], [24, 4, 25, 3], [43, 3, 44, 2], [5, 23, 6, 22], [6, 34, 7, 33], [4, 42, 5, 41], [8, 50, 9, 49], [7, 65, 8, 64], [50, 10, 51, 9], [59, 11, 60, 10], [66, 12, 67, 11], [13, 34, 14, 35], [12, 58, 13, 57], [26, 16, 27, 15], [30, 17, 31, 18], [39, 16, 40, 17], [61, 18, 62, 19], [21, 32, 22, 33], [23, 42, 24, 43], [19, 48, 20, 49], [20, 63, 21, 64], [37, 28, 38, 29], [44, 25, 45, 26], [54, 28, 55, 27], [46, 32, 47, 31], [52, 29, 53, 30], [35, 56, 36, 57], [45, 41, 46, 40], [53, 38, 54, 39], [67, 36, 68, 37], [62, 47, 63, 48], [60, 52, 61, 51], [68, 56, 1, 55], [58, 66, 59, 65]]","[[-4, -1], [-3, 1], [-2, -1], [-1, 1], [0, -1], [1, 3], [2, -2], [3, 2], [5, -2], [6, 4], [7, -5], [8, 5], [9, -5], [10, 3], [11, -1]]",15,"[[-5, 1], [-4, -1], [-3, -1], [-2, 3], [-1, -3], [0, 3], [1, -3], [2, 3], [3, -1], [4, -1], [5, 1]]",10,0,13,"[-1, 1, -1, 1, -1, 3, -2, 2, -2, 4, -5, 5, -5, 3, -1]",-4,11
"[1.73303, 1.66573, 0.6337, -1.31191, -0.291922, -0.479682, -0.049526, -2.53358, -0.131071, 0.0742307, -0.604188, -2.03608, -0.527165, 0.477242, 0.307312, 0.891887, -0.158899, 0.834957, 0.169189, 1.40093, 2.18184]","[[7, 2, 8, 3], [20, 3, 21, 4], [34, 1, 35, 2], [4, 39, 5, 40], [11, 9, 12, 8], [18, 6, 19, 5], [41, 6, 42, 7], [9, 36, 10, 37], [35, 10, 36, 11], [13, 23, 14, 22], [14, 28, 15, 27], [12, 37, 13, 38], [15, 24, 16, 25], [16, 29, 17, 30], [32, 17, 33, 18], [40, 19, 41, 20], [23, 29, 24, 28], [25, 30, 26, 31], [21, 38, 22, 39], [31, 26, 32, 27], [42, 33, 1, 34]]","[[-12, -1], [-11, 2], [-10, -4], [-9, 5], [-8, -5], [-7, 5], [-6, -4], [-5, 3], [-4, -1], [-3, 1]]",9,"[[-3, 2], [-2, -4], [-1, 6], [0, -7], [1, 6], [2, -4], [3, 2]]",6,-6,31,"[-1, 2, -4, 5, -5, 5, -4, 3, -1, 1]",-12,-3
"[0.940264, 1.5797, -2.3684, 1.3842, 0.833213, -0.946453, 1.03409, -0.402588, -1.42322, 0.938823, 0.251809, -1.93889, -1.0949, -0.887791, 0.7973, 1.06107, 0.067858, 0.524455, 0.0804889, 2.10365, 0.961411]","[[2, 12, 3, 11], [3, 24, 4, 25], [1, 40, 2, 41], [15, 7, 16, 6], [30, 7, 31, 8], [33, 9, 34, 8], [37, 4, 38, 5], [48, 5, 49, 6], [9, 19, 10, 18], [10, 41, 11, 42], [21, 15, 22, 14], [29, 16, 30, 17], [39, 12, 40, 13], [50, 13, 1, 14], [19, 33, 20, 32], [17, 34, 18, 35], [31, 21, 32, 20], [38, 24, 39, 23], [49, 23, 50, 22], [25, 37, 26, 36], [26, 45, 27, 46], [43, 28, 44, 29], [46, 27, 47, 28], [35, 42, 36, 43], [47, 45, 48, 44]]","[[-9, -1], [-8, 3], [-7, -5], [-6, 6], [-5, -6], [-4, 5], [-3, -2], [-2, -1], [-1, 3], [0, -4], [1, 5], [2, -3], [3, 2], [4, -1]]",13,"[[-3, 1], [-2, -1], [-1, -3], [0, 7], [1, -3], [2, -1], [3, 1]]",6,0,9,"[-1, 3, -5, 6, -6, 5, -2, -1, 3, -4, 5, -3, 2, -1]",-9,4
"[0.691965, -1.29153, 0.16857, -1.61995, -1.13204, 0.69184, -0.0168436, 1.35622, -0.83787, -0.035724, -2.23064, -0.920064, -0.60925, 3.04961, -1.95371, -2.26223, 0.964591, 1.10232, 0.0366994, 1.11413, 0.284025, -0.430773, -0.95014, 1.1242, -0.0417803]","[[25, 2, 26, 3], [70, 4, 71, 3], [96, 2, 97, 1], [35, 4, 36, 5], [49, 6, 50, 7], [62, 6, 63, 5], [8, 14, 9, 13], [10, 33, 11, 34], [7, 48, 8, 49], [9, 65, 10, 64], [34, 11, 35, 12], [63, 13, 64, 12], [15, 32, 16, 33], [16, 46, 17, 45], [14, 66, 15, 65], [17, 80, 18, 81], [76, 19, 77, 20], [89, 21, 90, 20], [91, 18, 92, 19], [22, 43, 23, 44], [23, 72, 24, 73], [21, 83, 22, 82], [37, 26, 38, 27], [51, 28, 52, 29], [60, 28, 61, 27], [71, 24, 72, 25], [78, 30, 79, 29], [31, 46, 32, 47], [30, 80, 31, 79], [54, 39, 55, 40], [69, 36, 70, 37], [87, 41, 88, 40], [95, 38, 96, 39], [41, 56, 42, 57], [47, 66, 48, 67], [44, 73, 45, 74], [42, 84, 43, 83], [58, 53, 59, 54], [67, 50, 68, 51], [86, 56, 87, 55], [93, 52, 94, 53], [68, 62, 69, 61], [88, 57, 89, 58], [94, 60, 95, 59], [74, 81, 75, 82], [75, 91, 76, 90], [92, 78, 93, 77], [84, 98, 85, 97], [98, 86, 1, 85]]","[[-14, 2], [-13, -12], [-12, 35], [-11, -64], [-10, 74], [-9, -37], [-8, -62], [-7, 208], [-6, -361], [-5, 476], [-4, -516], [-3, 468], [-2, -346], [-1, 189], [0, -46], [1, -43], [2, 74], [3, -63], [4, 38], [5, -17], [6, 5], [7, -1]]",21,"[[-7, -2], [-6, 9], [-5, -13], [-4, -13], [-3, 108], [-2, -279], [-1, 459], [0, -537], [1, 459], [2, -279], [3, 108], [4, -13], [5, -13], [6, 9], [7, -2]]",14,-2,2207,"[2, -12, 35, -64, 74, -37, -62, 208, -361, 476, -516, 468, -346, 189, -46, -43, 74, -63, 38, -17, 5, -1]",-14,7
"[-0.611054, 1.74045, -0.195928, -0.665566, -0.478034, 0.255222, 0.766392, -0.84007, 0.268367, -1.42291, 0.890373, 0.536983, -1.5945, -0.274079, 1.15164, 1.33288, -0.0647231, 1.83147, 0.471354, 0.890457, -1.88196, -2.77791, 2.65699, 0.686178, 0.467634, 1.76149, -0.652061]","[[4, 22, 5, 21], [3, 41, 4, 40], [1, 64, 2, 65], [2, 71, 3, 72], [42, 6, 43, 5], [69, 6, 70, 7], [8, 19, 9, 20], [9, 38, 10, 39], [7, 45, 8, 44], [10, 74, 11, 73], [15, 29, 16, 28], [13, 37, 14, 36], [14, 47, 15, 48], [11, 57, 12, 56], [12, 75, 13, 76], [61, 17, 62, 16], [17, 30, 18, 31], [18, 46, 19, 45], [20, 67, 21, 68], [32, 25, 33, 26], [41, 23, 42, 22], [51, 27, 52, 26], [63, 24, 64, 25], [70, 23, 71, 24], [27, 53, 28, 52], [29, 60, 30, 61], [50, 34, 51, 33], [62, 31, 63, 32], [34, 50, 35, 49], [35, 55, 36, 54], [37, 58, 38, 59], [39, 66, 40, 67], [48, 53, 49, 54], [46, 60, 47, 59], [43, 69, 44, 68], [55, 1, 56, 76], [57, 74, 58, 75], [65, 72, 66, 73]]","[[-4, -1], [-3, 2], [-2, -3], [-1, 3], [2, 2], [3, -4], [4, 4], [5, -4], [6, 3], [7, -1]]",11,"[[-3, 1], [-2, -1], [-1, -3], [0, 7], [1, -3], [2, -1], [3, 1]]",6,0,9,"[-1, 2, -3, 3, 2, -4, 4, -4, 3, -1]",-4,7
"[-1.11294, 0.409935, -0.441102, -0.98061, 1.14357, -0.376973, -0.463329, 0.744407, 0.448542, -2.24926, 0.567891, -0.380318, -1.09869, 0.637206, 0.520388, 0.270405, 1.74059, -0.1519, 0.364841, -0.6888, -0.0225689]","[[17, 4, 18, 5], [24, 4, 25, 3], [67, 2, 68, 3], [78, 2, 79, 1], [6, 30, 7, 29], [8, 37, 9, 38], [9, 46, 10, 47], [7, 56, 8, 57], [10, 71, 11, 72], [5, 83, 6, 82], [41, 12, 42, 13], [74, 11, 75, 12], [15, 28, 16, 29], [13, 51, 14, 50], [14, 64, 15, 63], [16, 81, 17, 82], [20, 35, 21, 36], [19, 54, 20, 55], [18, 84, 19, 83], [34, 21, 35, 22], [53, 22, 54, 23], [65, 27, 66, 26], [80, 25, 81, 26], [84, 24, 85, 23], [31, 36, 32, 37], [32, 45, 33, 46], [30, 55, 31, 56], [27, 65, 28, 64], [44, 33, 45, 34], [39, 48, 40, 49], [38, 58, 39, 57], [61, 41, 62, 40], [70, 43, 71, 44], [75, 43, 76, 42], [47, 59, 48, 58], [49, 62, 50, 63], [69, 52, 70, 53], [76, 52, 77, 51], [59, 72, 60, 73], [73, 60, 74, 61], [79, 67, 80, 66], [85, 68, 86, 69], [86, 78, 1, 77]]","[[-16, -2], [-15, 5], [-14, 7], [-13, -62], [-12, 185], [-11, -366], [-10, 553], [-9, -678], [-8, 689], [-7, -578], [-6, 370], [-5, -123], [-4, -95], [-3, 228], [-2, -251], [-1, 195], [0, -110], [1, 44], [2, -11], [3, 1]]",19,"[[-6, 1], [-5, -10], [-4, 46], [-3, -142], [-2, 318], [-1, -515], [0, 605], [1, -515], [2, 318], [3, -142], [4, 46], [5, -10], [6, 1]]",12,-4,2669,"[-2, 5, 7, -62, 185, -366, 553, -678, 689, -578, 370, -123, -95, 228, -251, 195, -110, 44, -11, 1]",-16,3
"[0.665184, 0.590071, 1.13228, 0.756829, -1.72949, 0.611295, -0.785306, 0.629112, -0.609657, -0.411143, 1.02979, 0.0531572, -0.139749, 2.82682, 0.130968, -1.11286, -0.659648, 0.00195562, -0.329752, 1.81817, 0.124319, 1.036, -0.223346, -0.854539, -0.385769]","[[16, 2, 17, 1], [30, 5, 31, 6], [35, 5, 36, 4], [60, 4, 61, 3], [69, 7, 70, 6], [89, 3, 90, 2], [98, 8, 99, 7], [9, 43, 10, 42], [13, 51, 14, 50], [10, 68, 11, 67], [11, 79, 12, 78], [12, 86, 13, 85], [8, 98, 9, 97], [29, 20, 30, 21], [36, 20, 37, 19], [48, 16, 49, 15], [61, 19, 62, 18], [70, 22, 71, 21], [83, 15, 84, 14], [90, 18, 91, 17], [99, 23, 100, 22], [23, 97, 24, 96], [24, 105, 25, 106], [44, 31, 45, 32], [73, 26, 74, 27], [93, 29, 94, 28], [102, 25, 103, 26], [108, 27, 109, 28], [32, 55, 33, 56], [45, 35, 46, 34], [54, 33, 55, 34], [64, 39, 65, 40], [92, 37, 93, 38], [109, 39, 110, 38], [40, 65, 41, 66], [41, 76, 42, 77], [59, 46, 60, 47], [68, 43, 69, 44], [88, 47, 89, 48], [49, 85, 50, 84], [58, 54, 59, 53], [82, 52, 83, 51], [87, 53, 88, 52], [56, 80, 57, 79], [80, 58, 81, 57], [91, 62, 92, 63], [110, 64, 1, 63], [66, 77, 67, 78], [94, 71, 95, 72], [103, 75, 104, 74], [107, 73, 108, 72], [75, 105, 76, 104], [86, 81, 87, 82], [100, 96, 101, 95], [106, 102, 107, 101]]","[[0, 3], [1, -10], [2, 11], [3, 25], [4, -127], [5, 285], [6, -435], [7, 492], [8, -415], [9, 234], [10, -14], [11, -170], [12, 270], [13, -259], [14, 148], [15, 2], [16, -113], [17, 136], [18, -89], [19, 28], [20, 5], [21, -9], [22, 3]]",22,"[[-10, -3], [-9, 18], [-8, -56], [-7, 120], [-6, -193], [-5, 232], [-4, -195], [-3, 97], [-2, 11], [-1, -90], [0, 119], [1, -90], [2, 11], [3, 97], [4, -195], [5, 232], [6, -193], [7, 120], [8, -56], [9, 18], [10, -3]]",20,10,1507,"[3, -10, 11, 25, -127, 285, -435, 492, -415, 234, -14, -170, 270, -259, 148, 2, -113, 136, -89, 28, 5, -9, 3]",0,22
"[-1.25257, 0.6983, -0.205643, 1.55543, -0.263187, 0.72923, -0.467267, 0.702164, -0.422951, 0.900561, -1.92257, 0.333188, -1.06116, 0.558566, -0.185282, 0.324256, -0.288931, -0.29731, 0.269141, 0.412301, -0.773289, 1.15018, -1.79293]","[[14, 2, 15, 1], [22, 8, 23, 7], [29, 3, 30, 2], [39, 6, 40, 7], [52, 5, 53, 6], [60, 3, 61, 4], [69, 4, 70, 5], [8, 22, 9, 21], [13, 29, 14, 28], [9, 40, 10, 41], [10, 53, 11, 54], [12, 61, 13, 62], [11, 70, 12, 71], [30, 16, 31, 15], [38, 19, 39, 20], [51, 18, 52, 19], [59, 16, 60, 17], [68, 17, 69, 18], [20, 23, 21, 24], [24, 41, 25, 42], [25, 54, 26, 55], [27, 62, 28, 63], [26, 71, 27, 72], [47, 32, 48, 33], [76, 32, 1, 31], [33, 46, 34, 47], [37, 43, 38, 42], [36, 56, 37, 55], [34, 64, 35, 63], [35, 73, 36, 72], [44, 57, 45, 58], [43, 66, 44, 67], [45, 74, 46, 75], [58, 49, 59, 50], [67, 50, 68, 51], [75, 48, 76, 49], [56, 65, 57, 66], [64, 74, 65, 73]]","[[-20, 1], [-19, -2], [-18, 2], [-16, -4], [-15, 7], [-14, -8], [-13, 6], [-12, -4], [-11, 2], [-10, -1], [-9, 1], [-8, -2], [-7, 5], [-6, -7], [-5, 7], [-4, -4], [-3, 2]]",17,"[[-7, 1], [-6, -6], [-5, 10], [-4, -2], [-3, -8], [-2, 4], [-1, 11], [0, -19], [1, 11], [2, 4], [3, -8], [4, -2], [5, 10], [6, -6], [7, 1]]",14,-6,55,"[1, -2, 2, -4, 7, -8, 6, -4, 2, -1, 1, -2, 5, -7, 7, -4, 2]",-20,-3
"[-2.31495, 0.939223, -2.44331, 1.7978, -0.728854, -0.518899, 1.05121, -0.574035, 0.239037, 0.576398, 1.1062, -1.36853, -0.309197, 1.32933, 2.20321, -0.358314, -1.00397, -0.906484, 0.217853, -0.323378, -0.9283, 1.04322, 1.34435, -1.94622, -2.44507, -1.02782, 0.988713]","[[13, 2, 14, 3], [26, 1, 27, 2], [64, 4, 65, 3], [4, 17, 5, 18], [6, 49, 7, 50], [8, 72, 9, 71], [7, 82, 8, 83], [5, 105, 6, 104], [25, 12, 26, 13], [30, 12, 31, 11], [43, 10, 44, 11], [58, 9, 59, 10], [113, 14, 114, 15], [19, 50, 20, 51], [16, 63, 17, 64], [21, 71, 22, 70], [20, 83, 21, 84], [18, 104, 19, 103], [15, 112, 16, 113], [31, 25, 32, 24], [42, 23, 43, 24], [57, 22, 58, 23], [114, 27, 1, 28], [28, 77, 29, 78], [66, 34, 67, 33], [76, 29, 77, 30], [86, 35, 87, 36], [93, 33, 94, 32], [99, 34, 100, 35], [36, 51, 37, 52], [56, 41, 57, 42], [59, 45, 60, 44], [68, 39, 69, 40], [84, 38, 85, 37], [95, 40, 96, 41], [97, 39, 98, 38], [108, 46, 109, 45], [46, 73, 47, 74], [47, 81, 48, 80], [48, 106, 49, 105], [67, 54, 68, 55], [85, 53, 86, 52], [94, 55, 95, 56], [98, 54, 99, 53], [109, 61, 110, 60], [61, 74, 62, 75], [62, 80, 63, 79], [92, 66, 93, 65], [69, 97, 70, 96], [72, 107, 73, 108], [110, 75, 111, 76], [81, 107, 82, 106], [78, 111, 79, 112], [90, 87, 91, 88], [101, 89, 102, 88], [89, 103, 90, 102], [100, 92, 101, 91]]","[[-15, 2], [-14, -11], [-13, 34], [-12, -78], [-11, 138], [-10, -195], [-9, 215], [-8, -170], [-7, 55], [-6, 104], [-5, -255], [-4, 356], [-3, -376], [-2, 315], [-1, -199], [0, 71], [1, 26], [2, -71], [3, 69], [4, -44], [5, 20], [6, -6], [7, 1]]",22,"[[-6, -4], [-5, 10], [-4, 6], [-3, -53], [-2, 93], [-1, -92], [0, 81], [1, -92], [2, 93], [3, -53], [4, 6], [5, 10], [6, -4]]",12,-4,541,"[2, -11, 34, -78, 138, -195, 215, -170, 55, 104, -255, 356, -376, 315, -199, 71, 26, -71, 69, -44, 20, -6, 1]",-15,7
"[-0.184079, 0.199384, -0.493657, -0.75265, -0.256274, -0.264084, 0.324851, 0.891638, -1.1725, 0.470287, 0.878487, -0.561143, 1.85775, 2.84162, 0.291206, 1.65628, -1.05709, -1.03508, 1.60413, -1.49394, 0.737721, 0.0403264, -0.818951, 0.443677, -0.194509, 0.397242, 0.504478, -0.146676, -0.599853]","[[68, 4, 69, 3], [78, 1, 79, 2], [93, 3, 94, 2], [7, 17, 8, 16], [8, 28, 9, 27], [6, 33, 7, 34], [10, 49, 11, 50], [9, 65, 10, 64], [4, 75, 5, 76], [5, 87, 6, 86], [21, 13, 22, 12], [48, 11, 49, 12], [80, 14, 81, 13], [15, 34, 16, 35], [14, 86, 15, 85], [17, 88, 18, 89], [29, 18, 30, 19], [39, 22, 40, 23], [66, 19, 67, 20], [91, 20, 92, 21], [26, 35, 27, 36], [23, 46, 24, 47], [24, 52, 25, 51], [25, 62, 26, 63], [28, 89, 29, 90], [73, 30, 74, 31], [37, 50, 38, 51], [36, 64, 37, 63], [31, 74, 32, 75], [32, 88, 33, 87], [47, 38, 48, 39], [56, 41, 57, 42], [81, 41, 82, 40], [44, 53, 45, 54], [42, 57, 43, 58], [45, 61, 46, 60], [43, 85, 44, 84], [54, 60, 55, 59], [52, 61, 53, 62], [82, 56, 83, 55], [58, 84, 59, 83], [65, 90, 66, 91], [72, 67, 73, 68], [76, 70, 77, 69], [79, 70, 80, 71], [92, 72, 93, 71], [94, 77, 1, 78]]","[[-14, 2], [-13, -14], [-12, 46], [-11, -96], [-10, 145], [-9, -167], [-8, 141], [-7, -68], [-6, -36], [-5, 145], [-4, -227], [-3, 262], [-2, -241], [-1, 180], [0, -107], [1, 49], [2, -16], [3, 3]]",17,"[[-5, 8], [-4, -46], [-3, 105], [-2, -110], [-1, 34], [0, 19], [1, 34], [2, -110], [3, 105], [4, -46], [5, 8]]",10,-6,587,"[2, -14, 46, -96, 145, -167, 141, -68, -36, 145, -227, 262, -241, 180, -107, 49, -16, 3]",-14,3
"[-0.915822, 0.199461, -0.284516, 0.146262, -1.26478, -1.87722, 0.937633, -2.31311, -1.45819, 1.442, 0.548499, 0.683057, 2.1092, -0.454945, 0.0535529, -0.924566, -1.80217, 0.24947, 0.540783, -0.664608, 0.333465, 1.525, -0.0125475, -0.875351, -0.170938, -0.540198, 0.128109, -0.0073538, -1.33774]","[[27, 2, 28, 3], [96, 1, 97, 2], [5, 8, 6, 9], [3, 28, 4, 29], [6, 46, 7, 45], [4, 97, 5, 98], [46, 8, 47, 7], [13, 22, 14, 23], [11, 31, 12, 30], [10, 33, 11, 34], [14, 55, 15, 56], [15, 62, 16, 63], [12, 91, 13, 92], [9, 99, 10, 98], [52, 19, 53, 20], [59, 16, 60, 17], [70, 18, 71, 17], [87, 19, 88, 18], [23, 37, 24, 36], [20, 68, 21, 67], [24, 78, 25, 77], [21, 83, 22, 82], [74, 26, 75, 25], [95, 26, 96, 27], [29, 34, 30, 35], [42, 31, 43, 32], [32, 43, 33, 44], [37, 56, 38, 57], [35, 92, 36, 93], [48, 41, 49, 42], [57, 38, 58, 39], [72, 40, 73, 39], [79, 40, 80, 41], [44, 99, 45, 100], [66, 52, 67, 51], [68, 53, 69, 54], [80, 50, 81, 49], [89, 51, 90, 50], [100, 47, 1, 48], [54, 84, 55, 83], [63, 59, 64, 58], [85, 61, 86, 60], [61, 85, 62, 84], [71, 65, 72, 64], [88, 66, 89, 65], [78, 73, 79, 74], [86, 69, 87, 70], [94, 75, 95, 76], [76, 93, 77, 94], [81, 90, 82, 91]]","[[-20, 1], [-19, -8], [-18, 29], [-17, -65], [-16, 117], [-15, -243], [-14, 645], [-13, -1682], [-12, 3694], [-11, -6686], [-10, 10087], [-9, -12844], [-8, 13858], [-7, -12494], [-6, 8892], [-5, -3929], [-4, -1087], [-3, 4880], [-2, -6668], [-1, 6438], [0, -4871], [1, 2929], [2, -1364], [3, 455], [4, -83], [5, -7], [6, 9], [7, -2]]",27,"[[-9, -6], [-8, 53], [-7, -219], [-6, 586], [-5, -1199], [-4, 2122], [-3, -3476], [-2, 5191], [-1, -6729], [0, 7355], [1, -6729], [2, 5191], [3, -3476], [4, 2122], [5, -1199], [6, 586], [7, -219], [8, 53], [9, -6]]",18,-4,46517,"[1, -8, 29, -65, 117, -243, 645, -1682, 3694, -6686, 10087, -12844, 13858, -12494, 8892, -3929, -1087, 4880, -6668, 6438, -4871, 2929, -1364, 455, -83, -7, 9, -2]",-20,7
