permutation,PD_code,Jones_polynomial,Jones_polynomial_span,Alexander_polynomial,Alexander_polynomial_span,Signature,Determinant,coefficients,min_degree,max_degree
"[-0.697688, -1.54099, -2.12275, -0.929031, 0.626204, -0.825021, -0.429303, 0.826945, 0.0569461, 0.49569, 1.54159, -0.0951458, 0.471766, -0.772468, 0.52681, 0.278678, 0.974628, 2.44916, -0.358578, -0.880994, -1.80951, 2.60129, 1.81311, 1.00396, -0.212159]","[[68, 2, 69, 1], [6, 21, 7, 22], [8, 28, 9, 27], [7, 55, 8, 54], [4, 59, 5, 60], [2, 66, 3, 65], [5, 72, 6, 73], [3, 79, 4, 78], [17, 10, 18, 11], [34, 10, 35, 9], [64, 11, 65, 12], [13, 45, 14, 44], [12, 78, 13, 77], [33, 18, 34, 19], [41, 17, 42, 16], [61, 15, 62, 14], [74, 16, 75, 15], [19, 28, 20, 29], [23, 37, 24, 36], [22, 48, 23, 47], [20, 55, 21, 56], [39, 25, 40, 24], [50, 25, 51, 26], [26, 49, 27, 50], [29, 56, 30, 57], [30, 72, 31, 71], [40, 35, 41, 36], [57, 32, 58, 33], [70, 32, 71, 31], [37, 53, 38, 52], [51, 39, 52, 38], [63, 42, 64, 43], [48, 54, 49, 53], [45, 60, 46, 61], [46, 73, 47, 74], [43, 77, 44, 76], [58, 70, 59, 69], [75, 63, 76, 62], [66, 80, 67, 79], [80, 68, 1, 67]]","[[-3, 1], [-2, -7], [-1, 25], [0, -61], [1, 115], [2, -174], [3, 222], [4, -239], [5, 218], [6, -163], [7, 88], [8, -14], [9, -41], [10, 67], [11, -64], [12, 45], [13, -24], [14, 9], [15, -2]]",18,"[[-6, -3], [-5, 21], [-4, -63], [-3, 109], [-2, -131], [-1, 139], [0, -143], [1, 139], [2, -131], [3, 109], [4, -63], [5, 21], [6, -3]]",12,6,1075,"[1, -7, 25, -61, 115, -174, 222, -239, 218, -163, 88, -14, -41, 67, -64, 45, -24, 9, -2]",-3,15
"[-1.81262, 0.0457035, 0.340051, -0.400994, -0.331838, 1.06579, 0.612576, 0.189859, 0.679115, -1.07921, 0.718038, -0.0589822, -0.181592, -0.128749, -0.141487, 1.33905, 0.870016, -0.568167, -0.829549, -0.48981, -0.812122, -0.569519, -0.560392, -0.215095, 0.895746, 0.223731, 0.376326]","[[24, 1, 25, 2], [37, 2, 38, 3], [3, 19, 4, 18], [4, 48, 5, 47], [17, 7, 18, 6], [46, 6, 47, 5], [21, 9, 22, 8], [29, 11, 30, 10], [34, 10, 35, 9], [50, 8, 51, 7], [14, 20, 15, 19], [13, 27, 14, 26], [11, 31, 12, 30], [12, 40, 13, 39], [44, 16, 45, 15], [49, 16, 50, 17], [35, 23, 36, 22], [43, 21, 44, 20], [52, 23, 1, 24], [25, 39, 26, 38], [42, 28, 43, 27], [33, 29, 34, 28], [31, 41, 32, 40], [41, 33, 42, 32], [51, 36, 52, 37], [48, 45, 49, 46]]","[[2, 1], [3, -1], [4, 1], [8, 2], [9, -3], [10, 4], [11, -6], [12, 6], [13, -5], [14, 3], [15, -1]]",13,"[[-7, -1], [-6, 2], [-4, -1], [-3, -1], [-2, 4], [-1, -6], [0, 7], [1, -6], [2, 4], [3, -1], [4, -1], [6, 2], [7, -1]]",14,8,33,"[1, -1, 1, 2, -3, 4, -6, 6, -5, 3, -1]",2,15
"[1.66938, -2.42893, 1.86516, 0.780841, -0.557538, 1.85023, -2.43773, -0.854434, -0.933008, 0.0271793, 0.536098, -0.27142, -1.60884, 0.512153, -0.464291, 0.14573, -1.37604, 1.2551, 1.42096, -0.667663, 1.01711, -0.540682, 0.407268, -1.1341, 1.62617, 2.02998, -1.43634]","[[25, 3, 26, 2], [43, 5, 44, 4], [62, 5, 63, 6], [72, 4, 73, 3], [78, 2, 79, 1], [17, 10, 18, 11], [34, 10, 35, 9], [45, 6, 46, 7], [53, 8, 54, 9], [88, 7, 89, 8], [13, 31, 14, 30], [11, 37, 12, 36], [12, 57, 13, 58], [29, 15, 30, 14], [35, 17, 36, 16], [58, 15, 59, 16], [18, 34, 19, 33], [23, 43, 24, 42], [21, 46, 22, 47], [19, 54, 20, 55], [22, 63, 23, 64], [24, 72, 25, 71], [20, 89, 21, 90], [51, 28, 52, 29], [73, 27, 74, 26], [86, 27, 87, 28], [32, 37, 33, 38], [31, 57, 32, 56], [40, 47, 41, 48], [38, 55, 39, 56], [41, 64, 42, 65], [39, 90, 40, 91], [61, 44, 62, 45], [49, 84, 50, 85], [48, 92, 49, 91], [59, 52, 60, 53], [85, 50, 86, 51], [87, 61, 88, 60], [66, 83, 67, 84], [65, 93, 66, 92], [74, 67, 75, 68], [80, 69, 81, 70], [95, 69, 96, 68], [70, 77, 71, 78], [75, 83, 76, 82], [76, 93, 77, 94], [96, 80, 1, 79], [81, 95, 82, 94]]","[[-14, -1], [-13, 4], [-12, -7], [-10, 30], [-9, -93], [-8, 179], [-7, -258], [-6, 300], [-5, -282], [-4, 208], [-3, -98], [-2, -16], [-1, 100], [0, -134], [1, 118], [2, -71], [3, 23], [4, 6], [5, -14], [6, 10], [7, -4], [8, 1]]",22,"[[-7, -2], [-6, 9], [-5, 1], [-4, -65], [-3, 104], [-2, 52], [-1, -355], [0, 513], [1, -355], [2, 52], [3, 104], [4, -65], [5, 1], [6, 9], [7, -2]]",14,-4,1009,"[-1, 4, -7, 30, -93, 179, -258, 300, -282, 208, -98, -16, 100, -134, 118, -71, 23, 6, -14, 10, -4, 1]",-14,8
"[0.341073, -1.13209, 0.829838, 0.822103, -2.10545, -1.41067, -0.0680282, -1.13578, -1.56104, -0.735036, -0.662792, -0.9063, -1.47947, 0.0162263, 1.70574, 0.215557, -0.12595, -1.58331, 1.45017, -0.0573183, 0.324086]","[[13, 3, 14, 2], [20, 4, 21, 3], [34, 1, 35, 2], [4, 12, 5, 11], [5, 19, 6, 18], [7, 30, 8, 31], [6, 39, 7, 40], [15, 11, 16, 10], [32, 9, 33, 10], [43, 8, 44, 9], [12, 20, 13, 19], [21, 15, 22, 14], [41, 17, 42, 16], [17, 41, 18, 40], [33, 23, 34, 22], [37, 24, 38, 25], [44, 24, 1, 23], [25, 29, 26, 28], [26, 35, 27, 36], [36, 27, 37, 28], [29, 38, 30, 39], [42, 31, 43, 32]]","[[-6, -1], [-5, 2], [-4, -3], [-3, 2], [-2, 2], [-1, -6], [0, 12], [1, -15], [2, 16], [3, -15], [4, 12], [5, -7], [6, 3], [7, -1]]",13,"[[-5, -2], [-4, 7], [-3, -7], [-2, 4], [-1, -11], [0, 19], [1, -11], [2, 4], [3, -7], [4, 7], [5, -2]]",10,0,81,"[-1, 2, -3, 2, 2, -6, 12, -15, 16, -15, 12, -7, 3, -1]",-6,7
"[0.17041, -0.346227, -1.11695, -0.597308, 0.168639, 0.146669, 0.587261, -0.215356, -0.109633, 1.14671, -1.63941, 0.579174, 0.938835, 2.10765, -0.101104, -1.22692, -1.10802, -1.31629, 0.830175, -1.77806, 1.24101, -0.675803, 1.11257, -1.38981, 0.318019, -0.683148, 0.746787, 0.805808, -0.838994, 0.376484, -0.26808, -1.91571, -0.138318]","[[15, 6, 16, 7], [32, 7, 33, 8], [43, 3, 44, 2], [63, 4, 64, 5], [76, 1, 77, 2], [84, 5, 85, 6], [96, 3, 97, 4], [9, 24, 10, 25], [11, 27, 12, 26], [8, 33, 9, 34], [10, 57, 11, 58], [30, 14, 31, 13], [35, 12, 36, 13], [61, 14, 62, 15], [101, 16, 102, 17], [17, 22, 18, 23], [19, 67, 20, 66], [18, 87, 19, 88], [67, 21, 68, 20], [86, 21, 87, 22], [25, 58, 26, 59], [23, 100, 24, 101], [27, 49, 28, 48], [37, 28, 38, 29], [46, 30, 47, 29], [60, 31, 61, 32], [47, 36, 48, 37], [51, 41, 52, 40], [59, 35, 60, 34], [73, 39, 74, 38], [92, 40, 93, 39], [41, 55, 42, 54], [82, 45, 83, 46], [95, 44, 96, 45], [105, 43, 106, 42], [49, 72, 50, 73], [79, 53, 80, 52], [91, 51, 92, 50], [56, 72, 57, 71], [53, 79, 54, 78], [55, 91, 56, 90], [68, 65, 69, 66], [83, 63, 84, 62], [103, 64, 104, 65], [70, 90, 71, 89], [69, 98, 70, 99], [81, 75, 82, 74], [94, 76, 95, 75], [106, 77, 1, 78], [93, 80, 94, 81], [102, 85, 103, 86], [88, 99, 89, 100], [104, 97, 105, 98]]","[[-17, 1], [-16, -6], [-15, 10], [-14, 32], [-13, -245], [-12, 820], [-11, -1902], [-10, 3425], [-9, -5048], [-8, 6271], [-7, -6670], [-6, 6087], [-5, -4673], [-4, 2823], [-3, -1037], [-2, -248], [-1, 826], [0, -788], [1, 444], [2, -111], [3, -56], [4, 77], [5, -42], [6, 13], [7, -2]]",24,"[[-9, 2], [-8, -12], [-7, 22], [-6, 30], [-5, -303], [-4, 1071], [-3, -2559], [-2, 4571], [-1, -6359], [0, 7075], [1, -6359], [2, 4571], [3, -2559], [4, 1071], [5, -303], [6, 30], [7, 22], [8, -12], [9, 2]]",18,-4,36789,"[1, -6, 10, 32, -245, 820, -1902, 3425, -5048, 6271, -6670, 6087, -4673, 2823, -1037, -248, 826, -788, 444, -111, -56, 77, -42, 13, -2]",-17,7
"[-0.515653, -0.65574, -1.24441, -0.932661, -0.305123, -1.15398, 1.37146, -2.46371, 0.218241, -0.658818, -0.139087, 0.300825, 0.267599, 1.85424, -0.433716, -0.363796, -0.631515, -0.380262, 0.402784, -1.28301, -0.0884643, -1.54009, -1.44586, 0.853836, 1.07025, -0.146206, 0.577789]","[[20, 1, 21, 2], [35, 3, 36, 2], [58, 4, 59, 3], [4, 15, 5, 16], [7, 48, 8, 49], [5, 55, 6, 54], [6, 64, 7, 63], [9, 68, 10, 69], [8, 74, 9, 73], [22, 11, 23, 12], [33, 13, 34, 12], [56, 14, 57, 13], [77, 11, 78, 10], [14, 46, 15, 45], [16, 38, 17, 37], [17, 61, 18, 60], [18, 83, 19, 84], [27, 24, 28, 25], [42, 22, 43, 21], [76, 23, 77, 24], [84, 19, 1, 20], [25, 30, 26, 31], [31, 26, 32, 27], [67, 28, 68, 29], [29, 66, 30, 67], [43, 34, 44, 35], [59, 37, 60, 36], [75, 33, 76, 32], [41, 50, 42, 51], [38, 54, 39, 53], [39, 63, 40, 62], [40, 81, 41, 82], [57, 45, 58, 44], [46, 56, 47, 55], [47, 65, 48, 64], [49, 80, 50, 81], [51, 83, 52, 82], [52, 61, 53, 62], [65, 75, 66, 74], [69, 72, 70, 73], [70, 79, 71, 80], [78, 71, 79, 72]]","[[-10, -2], [-9, 11], [-8, -32], [-7, 61], [-6, -82], [-5, 76], [-4, -32], [-3, -39], [-2, 115], [-1, -171], [0, 191], [1, -169], [2, 113], [3, -44], [4, -13], [5, 40], [6, -38], [7, 23], [8, -9], [9, 2]]",19,"[[-7, 3], [-6, -15], [-5, 28], [-4, -18], [-3, -25], [-2, 78], [-1, -111], [0, 121], [1, -111], [2, 78], [3, -25], [4, -18], [5, 28], [6, -15], [7, 3]]",14,0,421,"[-2, 11, -32, 61, -82, 76, -32, -39, 115, -171, 191, -169, 113, -44, -13, 40, -38, 23, -9, 2]",-10,9
"[-0.522852, -0.66801, 0.974574, -0.521549, -1.15822, -0.0667216, -0.592068, -2.01462, 1.35545, 0.773053, 0.783458, 0.531015, 0.523006, 0.185134, 0.338936, -1.52521, -0.0657977, -0.229453, -1.93399, 1.07637, -0.36699, -1.2265, 0.77559]","[[2, 5, 3, 6], [3, 32, 4, 33], [1, 41, 2, 40], [31, 4, 32, 5], [6, 39, 7, 40], [17, 9, 18, 8], [20, 11, 21, 12], [28, 10, 29, 9], [43, 10, 44, 11], [60, 8, 1, 7], [12, 53, 13, 54], [22, 14, 23, 13], [27, 16, 28, 17], [45, 15, 46, 14], [50, 15, 51, 16], [30, 20, 31, 19], [41, 18, 42, 19], [52, 22, 53, 21], [23, 35, 24, 34], [25, 38, 26, 39], [24, 56, 25, 55], [42, 29, 43, 30], [59, 27, 60, 26], [35, 46, 36, 47], [33, 54, 34, 55], [57, 36, 58, 37], [37, 49, 38, 48], [51, 45, 52, 44], [47, 57, 48, 56], [58, 50, 59, 49]]","[[-5, -2], [-4, 3], [-3, -6], [-2, 11], [-1, -11], [0, 14], [1, -13], [2, 9], [3, -7], [4, 4], [5, -1]]",10,"[[-3, -1], [-2, 8], [-1, -19], [0, 25], [1, -19], [2, 8], [3, -1]]",6,0,81,"[-2, 3, -6, 11, -11, 14, -13, 9, -7, 4, -1]",-5,5
"[-0.860023, -0.074534, 0.190434, 0.122814, -0.877506, 0.80248, 0.669756, 0.508936, -1.15953, 1.47723, -0.203904, 0.351387, 2.91882, 1.00793, 0.453796, 1.53876, 1.04558, -0.157076, -1.36181, -0.577296, 1.35665, 1.01284, -1.24722]","[[21, 2, 22, 3], [30, 1, 31, 2], [5, 13, 6, 12], [3, 16, 4, 17], [4, 23, 5, 24], [7, 46, 8, 47], [6, 54, 7, 53], [57, 9, 58, 8], [13, 32, 14, 33], [9, 49, 10, 48], [10, 51, 11, 52], [11, 61, 12, 60], [22, 15, 23, 16], [31, 14, 32, 15], [17, 41, 18, 40], [18, 63, 19, 64], [38, 20, 39, 19], [65, 20, 66, 21], [25, 51, 26, 50], [24, 61, 25, 62], [37, 29, 38, 28], [42, 27, 43, 28], [49, 27, 50, 26], [66, 29, 1, 30], [34, 45, 35, 46], [33, 55, 34, 54], [43, 36, 44, 37], [56, 36, 57, 35], [64, 39, 65, 40], [41, 62, 42, 63], [44, 56, 45, 55], [47, 58, 48, 59], [52, 60, 53, 59]]","[[-13, -1], [-12, 5], [-11, -11], [-10, 15], [-9, -10], [-8, -7], [-7, 31], [-6, -53], [-5, 63], [-4, -61], [-3, 46], [-2, -21], [-1, -3], [0, 22], [1, -26], [2, 19], [3, -9], [4, 2]]",17,"[[-6, 3], [-5, -16], [-4, 36], [-3, -36], [-2, -13], [-1, 92], [0, -131], [1, 92], [2, -13], [3, -36], [4, 36], [5, -16], [6, 3]]",12,-2,159,"[-1, 5, -11, 15, -10, -7, 31, -53, 63, -61, 46, -21, -3, 22, -26, 19, -9, 2]",-13,4
"[1.25299, 0.570792, -1.14584, -0.0927181, 0.907105, 0.853171, -0.936456, -0.393306, -0.386262, 0.59736, -1.63676, 0.738203, 0.601806, 0.719104, 1.50486, -0.558589, -0.747927, 1.02099, -0.0165111, -0.881172, -0.248428, 0.0431146, -0.337496, 0.726317, -0.708695, -0.148928, -0.350079, -0.784494, -1.60282]","[[11, 4, 12, 5], [22, 4, 23, 3], [72, 2, 73, 1], [92, 6, 93, 5], [95, 2, 96, 3], [6, 26, 7, 25], [7, 75, 8, 74], [24, 10, 25, 9], [33, 14, 34, 15], [60, 16, 61, 15], [65, 16, 66, 17], [73, 9, 74, 8], [80, 13, 81, 14], [93, 10, 94, 11], [107, 12, 108, 13], [17, 59, 18, 58], [34, 20, 35, 19], [67, 19, 68, 18], [81, 21, 82, 20], [94, 24, 95, 23], [108, 22, 109, 21], [29, 44, 30, 45], [27, 54, 28, 55], [26, 76, 27, 75], [28, 104, 29, 103], [42, 31, 43, 32], [49, 32, 50, 33], [87, 30, 88, 31], [40, 47, 41, 48], [37, 56, 38, 57], [39, 64, 40, 65], [35, 69, 36, 68], [36, 99, 37, 100], [38, 102, 39, 101], [62, 41, 63, 42], [88, 44, 89, 43], [46, 63, 47, 64], [45, 87, 46, 86], [61, 48, 62, 49], [79, 51, 80, 50], [91, 53, 92, 52], [106, 52, 107, 51], [53, 77, 54, 76], [55, 85, 56, 84], [57, 101, 58, 100], [66, 60, 67, 59], [70, 83, 71, 84], [69, 98, 70, 99], [110, 72, 1, 71], [77, 105, 78, 104], [89, 78, 90, 79], [97, 83, 98, 82], [85, 103, 86, 102], [105, 91, 106, 90], [109, 96, 110, 97]]","[[-4, 1], [-3, -6], [-2, 9], [-1, 11], [0, -86], [1, 233], [2, -420], [3, 579], [4, -640], [5, 573], [6, -392], [7, 150], [8, 89], [9, -259], [10, 316], [11, -267], [12, 163], [13, -66], [14, 13], [15, 2], [16, -2]]",20,"[[-9, -1], [-8, 2], [-7, 3], [-6, -15], [-5, 36], [-4, -79], [-3, 150], [-2, -228], [-1, 287], [0, -309], [1, 287], [2, -228], [3, 150], [4, -79], [5, 36], [6, -15], [7, 3], [8, 2], [9, -1]]",18,6,1899,"[1, -6, 9, 11, -86, 233, -420, 579, -640, 573, -392, 150, 89, -259, 316, -267, 163, -66, 13, 2, -2]",-4,16
"[-1.38284, -0.0388772, 1.02714, 0.0245091, -0.873501, -0.487439, 0.539805, 0.855633, 1.41932, 0.00369875, 1.05614, -0.463317, 2.41913, 0.984648, -0.308083, -1.34907, 1.12217, 0.160227, 1.20344, -0.0291605, 0.164838, 0.0510828, 1.8337, 0.439715, -0.0638864]","[[44, 1, 45, 2], [2, 16, 3, 15], [4, 17, 5, 18], [9, 23, 10, 22], [6, 36, 7, 35], [5, 59, 6, 58], [8, 74, 9, 73], [7, 91, 8, 90], [3, 103, 4, 102], [53, 11, 54, 10], [67, 13, 68, 12], [98, 12, 99, 11], [13, 30, 14, 31], [14, 81, 15, 82], [16, 104, 17, 103], [18, 34, 19, 33], [20, 72, 21, 71], [19, 89, 20, 88], [23, 38, 24, 39], [21, 55, 22, 54], [24, 63, 25, 64], [25, 76, 26, 77], [42, 29, 43, 30], [49, 27, 50, 26], [79, 28, 80, 29], [94, 28, 95, 27], [34, 58, 35, 57], [37, 75, 38, 74], [31, 82, 32, 83], [36, 92, 37, 91], [32, 102, 33, 101], [52, 40, 53, 39], [59, 46, 60, 47], [66, 42, 67, 41], [80, 44, 81, 43], [97, 41, 98, 40], [104, 45, 1, 46], [47, 60, 48, 61], [64, 51, 65, 52], [77, 50, 78, 51], [93, 48, 94, 49], [55, 72, 56, 73], [56, 89, 57, 90], [62, 76, 63, 75], [61, 93, 62, 92], [85, 68, 86, 69], [96, 66, 97, 65], [69, 84, 70, 85], [70, 100, 71, 99], [95, 79, 96, 78], [83, 87, 84, 86], [87, 101, 88, 100]]","[[-2, -2], [-1, 6], [0, 1], [1, -45], [2, 143], [3, -264], [4, 332], [5, -269], [6, 58], [7, 255], [8, -582], [9, 834], [10, -943], [11, 878], [12, -669], [13, 401], [14, -173], [15, 42], [16, 1], [17, -3], [18, -1], [19, 1]]",21,"[[-8, 6], [-7, -51], [-6, 175], [-5, -313], [-4, 276], [-3, 63], [-2, -639], [-1, 1219], [0, -1471], [1, 1219], [2, -639], [3, 63], [4, 276], [5, -313], [6, 175], [7, -51], [8, 6]]",16,6,3671,"[-2, 6, 1, -45, 143, -264, 332, -269, 58, 255, -582, 834, -943, 878, -669, 401, -173, 42, 1, -3, -1, 1]",-2,19
"[1.07188, 1.23365, 2.07184, -0.817923, 0.952657, 0.619095, -0.390155, -1.19629, -1.43275, 0.211513, -0.124871, 0.807157, -0.135089, -0.630805, 1.09587, -0.866851, -0.358741, -1.31833, -0.388792, 0.374101, -0.453426, 1.41817, -0.344035, -0.782543, 1.22073, 0.810765, -0.682035]","[[20, 1, 21, 2], [55, 5, 56, 4], [86, 4, 87, 3], [97, 3, 98, 2], [6, 47, 7, 48], [5, 103, 6, 102], [32, 11, 33, 12], [46, 7, 47, 8], [54, 9, 55, 10], [67, 10, 68, 11], [103, 9, 104, 8], [14, 27, 15, 28], [13, 42, 14, 43], [16, 61, 17, 62], [15, 81, 16, 80], [17, 91, 18, 90], [12, 108, 13, 107], [36, 21, 37, 22], [58, 19, 59, 20], [75, 19, 76, 18], [23, 38, 24, 39], [28, 49, 29, 50], [25, 73, 26, 72], [26, 81, 27, 82], [24, 93, 25, 94], [22, 112, 23, 111], [44, 29, 45, 30], [52, 31, 53, 32], [69, 35, 70, 34], [84, 33, 85, 34], [96, 35, 97, 36], [105, 31, 106, 30], [112, 37, 1, 38], [43, 50, 44, 51], [40, 72, 41, 71], [41, 82, 42, 83], [39, 94, 40, 95], [64, 46, 65, 45], [48, 64, 49, 63], [51, 106, 52, 107], [66, 54, 67, 53], [88, 57, 89, 58], [92, 60, 93, 59], [99, 56, 100, 57], [60, 74, 61, 73], [62, 79, 63, 80], [85, 68, 86, 69], [104, 66, 105, 65], [74, 92, 75, 91], [70, 110, 71, 109], [89, 77, 90, 76], [100, 78, 101, 77], [78, 102, 79, 101], [83, 108, 84, 109], [98, 87, 99, 88], [95, 110, 96, 111]]","[[-18, 2], [-17, -15], [-16, 42], [-15, -48], [-14, 8], [-13, -46], [-12, 441], [-11, -1314], [-10, 2296], [-9, -2689], [-8, 2032], [-7, -480], [-6, -1381], [-5, 2962], [-4, -3871], [-3, 3884], [-2, -2977], [-1, 1501], [0, -139], [1, -517], [2, 426], [3, -48], [4, -160], [5, 122], [6, -20], [7, -19], [8, 10], [9, -1]]",27,"[[-12, 2], [-11, -13], [-10, 28], [-9, 3], [-8, -142], [-7, 384], [-6, -684], [-5, 975], [-4, -1056], [-3, 717], [-2, -93], [-1, -420], [0, 599], [1, -420], [2, -93], [3, 717], [4, -1056], [5, 975], [6, -684], [7, 384], [8, -142], [9, 3], [10, 28], [11, -13], [12, 2]]",24,-2,6583,"[2, -15, 42, -48, 8, -46, 441, -1314, 2296, -2689, 2032, -480, -1381, 2962, -3871, 3884, -2977, 1501, -139, -517, 426, -48, -160, 122, -20, -19, 10, -1]",-18,9
"[0.696846, 0.0391748, 2.10375, -0.833979, -0.15173, -0.0761286, -2.23187, 1.40589, 0.248307, 0.302762, -1.64738, 0.743392, -0.232375, 0.299144, -0.339796, -0.210548, 1.10662, 0.372312, 1.21713, 0.483382, -0.223186, -0.576533, -2.51127, 0.278833, 1.05883]","[[19, 7, 20, 6], [36, 7, 37, 8], [44, 1, 45, 2], [58, 3, 59, 4], [69, 2, 70, 3], [72, 6, 73, 5], [97, 4, 98, 5], [10, 18, 11, 17], [9, 38, 10, 39], [11, 48, 12, 49], [8, 63, 9, 64], [12, 81, 13, 82], [13, 88, 14, 89], [51, 14, 52, 15], [18, 62, 19, 61], [16, 84, 17, 83], [15, 91, 16, 90], [40, 22, 41, 21], [54, 24, 55, 23], [65, 21, 66, 20], [77, 24, 78, 25], [93, 23, 94, 22], [25, 31, 26, 30], [26, 48, 27, 47], [100, 28, 101, 27], [45, 29, 46, 28], [102, 29, 1, 30], [39, 34, 40, 35], [53, 32, 54, 33], [64, 35, 65, 36], [78, 32, 79, 31], [92, 33, 93, 34], [37, 62, 38, 63], [56, 44, 57, 43], [74, 41, 75, 42], [95, 43, 96, 42], [101, 46, 102, 47], [49, 82, 50, 83], [50, 89, 51, 90], [68, 57, 69, 58], [76, 55, 77, 56], [85, 52, 86, 53], [60, 71, 61, 72], [59, 99, 60, 98], [73, 66, 74, 67], [96, 68, 97, 67], [70, 100, 71, 99], [86, 80, 87, 79], [94, 76, 95, 75], [80, 88, 81, 87], [91, 85, 92, 84]]","[[-12, 1], [-11, -3], [-10, 3], [-9, 3], [-8, -18], [-7, 41], [-6, -68], [-5, 92], [-4, -105], [-3, 103], [-2, -84], [-1, 55], [0, -24], [1, -1], [2, 15], [3, -18], [4, 15], [5, -9], [6, 4], [7, -1]]",19,"[[-7, -1], [-6, 5], [-5, -8], [-4, -1], [-3, 27], [-2, -68], [-1, 113], [0, -133], [1, 113], [2, -68], [3, 27], [4, -1], [5, -8], [6, 5], [7, -1]]",14,-2,523,"[1, -3, 3, 3, -18, 41, -68, 92, -105, 103, -84, 55, -24, -1, 15, -18, 15, -9, 4, -1]",-12,7
"[0.361193, -0.627308, -0.345463, 0.559196, 2.06238, -0.902894, 1.34456, -0.193331, -0.241944, -1.35384, -0.31389, 1.34584, -1.13517, -0.233067, -0.542523, -1.07313, -0.23105, 0.316808, -0.634669, -0.365308, -0.38687, -0.394429, 0.531625, 1.08544, -0.0202335, 0.602544, 0.313868]","[[14, 1, 15, 2], [21, 6, 22, 7], [25, 3, 26, 2], [43, 4, 44, 5], [46, 8, 47, 7], [78, 5, 79, 6], [81, 9, 82, 8], [98, 3, 99, 4], [9, 16, 10, 17], [11, 95, 12, 94], [10, 101, 11, 102], [95, 13, 96, 12], [116, 13, 1, 14], [15, 101, 16, 100], [17, 108, 18, 109], [48, 19, 49, 20], [83, 18, 84, 19], [111, 20, 112, 21], [23, 44, 24, 45], [22, 79, 23, 80], [24, 99, 25, 100], [41, 28, 42, 29], [49, 31, 50, 30], [76, 29, 77, 30], [84, 32, 85, 31], [96, 27, 97, 28], [115, 27, 116, 26], [33, 63, 34, 62], [34, 70, 35, 69], [32, 108, 33, 107], [50, 39, 51, 40], [61, 37, 62, 36], [68, 36, 69, 35], [75, 41, 76, 40], [85, 38, 86, 39], [106, 38, 107, 37], [113, 42, 114, 43], [45, 81, 46, 80], [59, 54, 60, 55], [66, 55, 67, 56], [74, 52, 75, 51], [87, 53, 88, 52], [104, 53, 105, 54], [110, 48, 111, 47], [56, 63, 57, 64], [57, 93, 58, 92], [71, 60, 72, 61], [89, 59, 90, 58], [64, 92, 65, 91], [70, 67, 71, 68], [90, 66, 91, 65], [86, 73, 87, 74], [105, 73, 106, 72], [112, 77, 113, 78], [103, 88, 104, 89], [109, 83, 110, 82], [93, 102, 94, 103], [114, 97, 115, 98]]","[[-14, -1], [-13, 9], [-12, -43], [-11, 140], [-10, -345], [-9, 688], [-8, -1153], [-7, 1663], [-6, -2100], [-5, 2344], [-4, -2320], [-3, 2027], [-2, -1542], [-1, 989], [0, -493], [1, 144], [2, 39], [3, -89], [4, 70], [5, -35], [6, 11], [7, -2]]",21,"[[-5, 18], [-4, -179], [-3, 761], [-2, -1898], [-1, 3160], [0, -3723], [1, 3160], [2, -1898], [3, 761], [4, -179], [5, 18]]",10,-2,15755,"[-1, 9, -43, 140, -345, 688, -1153, 1663, -2100, 2344, -2320, 2027, -1542, 989, -493, 144, 39, -89, 70, -35, 11, -2]",-14,7
